leave,tech,layer,remaining_connection,pre_trained_auroc,pre_trained_ind,pre_trained_ood,before_auroc,before_ind,before_ood,after_auroc,after_ind,after_ood,auroc_improvement,ind_increase
2,1,encoder_fc2,1,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7160784641688969,7.136439800262451,7.877554893493652,0.7286575830876132,2.644794007993654
2,1,encoder_fc2,2,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.717913693131133,7.1358771324157715,7.875748157501221,0.7305250509238195,2.6445854809702305
2,1,encoder_fc2,3,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7127920158842119,7.138485431671143,7.851657867431641,0.725313402828205,2.6455521274262694
2,1,encoder_fc2,4,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7165583141436563,7.137253284454346,7.88149881362915,0.7291458624317751,2.6450954885885354
2,1,encoder_fc2,5,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7148362135136819,7.138280391693115,7.882400035858154,0.7273935102166765,2.6454761387651913
2,1,encoder_fc2,6,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403178138981667,8.964214324951172,9.737258911132812,0.8665885789439107,6.357193946838379,8.011564254760742,0.8818116603988024,2.3560022824873172
2,1,encoder_fc2,7,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403178138981667,8.964214324951172,9.737258911132812,0.8637664214364251,6.3978447914123535,7.975270748138428,0.8789399269626018,2.371067653058393
2,1,encoder_fc2,8,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403178138981667,8.964214324951172,9.737258911132812,0.8677037087940586,6.359793186187744,8.00313949584961,0.8829463793745793,2.3569655713048436
2,1,encoder_fc2,9,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403178138981667,8.964214324951172,9.737258911132812,0.8581420956683196,6.363349914550781,7.982228755950928,0.8732168004817047,2.358283709497823
2,1,encoder_fc2,10,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403178138981667,8.964214324951172,9.737258911132812,0.8569074625369099,6.395694255828857,8.001028060913086,0.8719604789491516,2.3702706557061566
2,1,encoder_fc2,11,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403178138981667,8.964214324951172,9.737258911132812,0.8690754573539683,6.3635478019714355,8.04917049407959,0.8843422249980444,2.358357047391654
2,1,encoder_fc2,12,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403178138981667,8.964214324951172,9.737258911132812,0.8733021025662302,6.360991477966309,8.028368949890137,0.8886431183205521,2.357409663177609
2,1,encoder_fc2,13,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403178138981667,8.964214324951172,9.737258911132812,0.8595591171711304,6.3941850662231445,7.997454643249512,0.8746587143432251,2.369711343817059
2,1,encoder_fc2,14,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964214324951172,9.737258911132812,0.920940745821491,5.780951023101807,8.136481285095215,0.93711861422342,2.142444279547086
2,1,encoder_fc2,15,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964214324951172,9.737258911132812,0.9176969232551224,5.81344747543335,8.121960639953613,0.9338178084745438,2.154487598738871
2,1,encoder_fc2,16,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964214324951172,9.737258911132812,0.9026815412595341,5.803907871246338,7.931772232055664,0.9185386561169301,2.150952182102762
2,2,encoder_fc2,1,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403448263939312,8.964099884033203,9.73727798461914,0.8630824110186779,6.343060493469238,7.997195243835449,0.8782439007549419,2.3507643664074274
2,2,encoder_fc2,2,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403515254928808,8.964155197143555,9.737381935119629,0.9155641246395453,5.696712970733643,8.018985748291016,0.9316475436750812,2.1112253100911706
2,2,encoder_fc2,3,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403463931186855,8.964158058166504,9.737360954284668,0.9519088974406847,5.189321517944336,8.21088981628418,0.96863077335213,1.9231839461053073
2,2,encoder_fc2,4,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6402847506033511,8.963871955871582,9.736738204956055,0.9477380600446723,5.2235426902771,8.098505973815918,0.9643866682037407,1.9358664536392296
2,2,encoder_fc2,5,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6402847506033511,8.963871955871582,9.736738204956055,0.9458428093168475,5.233129978179932,8.09448528289795,0.9624581242189909,1.9394195420569849
2,2,encoder_fc2,6,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6402847506033511,8.963871955871582,9.736738204956055,0.9513306139313596,5.195163726806641,8.204445838928223,0.9680423313233179,1.9253490927925816
2,2,encoder_fc2,7,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6402847506033511,8.963871955871582,9.736738204956055,0.9516735105525935,5.20117712020874,8.206385612487793,0.9683912514986608,1.9275776811759653
2,2,encoder_fc2,8,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6402847506033511,8.963871955871582,9.736738204956055,0.9493531911914196,5.200455665588379,8.122963905334473,0.9660301718372767,1.9273103071196604
2,2,encoder_fc2,9,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6402847506033511,8.963871955871582,9.736738204956055,0.9481686392271574,5.205591201782227,8.132674217224121,0.9648248112315465,1.9292135580029401
2,2,encoder_fc2,10,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6402847506033511,8.963871955871582,9.736738204956055,0.963246690212919,4.831775665283203,8.051742553710938,0.9801677334652271,1.7906759792243467
2,2,encoder_fc2,11,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6402847506033511,8.963871955871582,9.736738204956055,0.9477373036947907,5.229739665985107,8.129598617553711,0.9643858985673053,1.9381630783819506
2,2,encoder_fc2,12,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6402847506033511,8.963871955871582,9.736738204956055,0.9472970000138303,5.208828926086426,8.087352752685547,0.9639378602139028,1.9304134719767072
2,2,encoder_fc2,13,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6404457991030987,8.962864875793457,9.736559867858887,0.9658892686485627,4.843140602111816,8.103023529052734,0.982856733222077,1.7948878716618668
2,2,encoder_fc2,14,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6404487704776328,8.962800979614258,9.736528396606445,0.9632509041622583,4.223273277282715,7.3539652824401855,0.9801720214396524,1.5651624858471118
2,2,encoder_fc2,15,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6404309962554197,8.962989807128906,9.73655891418457,0.9658396737063392,4.049126625061035,7.2244181632995605,0.9828062670615342,1.5006230186619316
2,2,encoder_fc2,16,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6404365068045558,8.963010787963867,9.73661994934082,0.9706117552330766,3.838404417037964,7.130351543426514,0.98766217820195,1.422528499724055
2,3,encoder_fc2,1,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7171653929734665,7.137868404388428,7.8874616622924805,0.7297636056191598,2.6453234545717694
2,3,encoder_fc2,2,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7147762457730846,7.137877941131592,7.86681604385376,0.7273324890421639,2.645326988928099
2,3,encoder_fc2,3,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7184884109910172,7.1371331214904785,7.874379634857178,0.7311098646665796,2.645050955698787
2,3,encoder_fc2,4,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7160364327254873,7.135813236236572,7.864881992340088,0.7286148132914234,2.6445618007828244
2,3,encoder_fc2,5,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7087978402104987,7.13778829574585,7.8483757972717285,0.7212490627614876,2.645293765978604
2,3,encoder_fc2,6,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7197285546715626,7.137096405029297,7.873908042907715,0.7323717935503038,2.64503734842692
2,3,encoder_fc2,7,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7183314143656343,7.138377666473389,7.882514476776123,0.7309501101322253,2.6455121891997493
2,3,encoder_fc2,8,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7212589206066011,7.136351108551025,7.879624843597412,0.7339290429290559,2.644761138479792
2,3,encoder_fc2,9,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7212849606525181,7.138303756713867,7.873836517333984,0.7339555404120425,2.645484797938198
2,3,encoder_fc2,10,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7188522152839726,7.136777877807617,7.875733375549316,0.7314800597919552,2.6449193009255243
2,3,encoder_fc2,11,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7197722608897095,7.135829925537109,7.87209939956665,0.7324162675414575,2.644567985906401
2,3,encoder_fc2,12,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7137436661099931,7.138216018676758,7.8733296394348145,0.7262817703858963,2.6454522818599693
2,3,encoder_fc2,13,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7140134128926967,7.139438152313232,7.875256061553955,0.7265562557231401,2.6459052096235576
2,3,encoder_fc2,14,0.9827365840819036,2.6982970237731934,5.299961090087891,0.640218353888762,8.965686798095703,9.738350868225098,0.71079049799805,7.139744281768799,7.871679306030273,0.7232767249242968,2.6460186624617252
2,3,encoder_fc2,15,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6402153284892365,8.965643882751465,9.738271713256836,0.9077364436169254,5.868789196014404,7.980720520019531,0.9236823563101143,2.174997468517279
2,3,encoder_fc2,16,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6402153284892365,8.965643882751465,9.738271713256836,0.9093924716822603,5.881692409515381,7.993014335632324,0.9253674752851874,2.179779452630701
2,4,encoder_fc2,1,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403112228492003,8.963042259216309,9.735753059387207,0.865894087677807,6.346558570861816,8.01095199584961,0.8811049692291106,2.352060768308982
2,4,encoder_fc2,2,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403439079690751,8.9630126953125,9.735897064208984,0.9009229737602777,5.884410381317139,8.056291580200195,0.9167491964308441,2.180786744184526
2,4,encoder_fc2,3,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403522278177708,8.962944030761719,9.735990524291992,0.9086640527214764,5.841936111450195,8.130266189575195,0.9246262604239696,2.165045604683305
2,4,encoder_fc2,4,0.9827365840819036,2.6982970237731934,5.299961090087891,0.640348283993389,8.962688446044922,9.735855102539062,0.9189362565607949,5.741443634033203,8.062909126281738,0.9350789127478016,2.127802678299883
2,4,encoder_fc2,5,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403810771632472,8.962179183959961,9.735466957092285,0.9560070171980997,5.209660053253174,8.142241477966309,0.9728008834546693,1.930721491130798
2,4,encoder_fc2,6,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403752964891534,8.962287902832031,9.735575675964355,0.9386511645194974,5.566089153289795,8.099554061889648,0.9551401461220741,2.062815584885608
2,4,encoder_fc2,7,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6404082517339862,8.961894035339355,9.735335350036621,0.9546122539917987,5.176753044128418,7.961970806121826,0.971381618893959,1.9185260178990406
2,4,encoder_fc2,8,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6404563880014384,8.96194839477539,9.735686302185059,0.9701003006382729,4.852259159088135,8.004915237426758,0.9871417390495991,1.7982672464660412
2,4,encoder_fc2,9,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403826438880014,8.960540771484375,9.734416007995605,0.9717913368981184,4.820492744445801,8.002216339111328,0.9888624811968199,1.7864944822512578
2,4,encoder_fc2,10,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403666524905088,8.96058177947998,9.734406471252441,0.9680847362543133,4.67250919342041,7.69349479675293,0.9850907678976067,1.7316511682196334
2,4,encoder_fc2,11,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6405374254887316,8.959949493408203,9.734640121459961,0.965299099641101,4.740726947784424,7.707357883453369,0.9822561969064243,1.7569329491959251
2,4,encoder_fc2,12,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6405537410361735,8.95993423461914,9.73474407196045,0.9680798740050758,4.8118062019348145,7.95704460144043,0.9850858202348085,1.7832752137887964
2,4,encoder_fc2,13,0.9827365840819036,2.6982970237731934,5.299961090087891,0.640542773962893,8.959914207458496,9.73472785949707,0.96748354614858,4.827661514282227,7.892979145050049,0.9844790168796114,1.7891512579039253
2,4,encoder_fc2,14,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6401513088742748,8.959787368774414,9.732364654541016,0.9739617909327912,4.625972747802734,7.802363872528076,0.991071062895954,1.7144045696399852
2,4,encoder_fc2,15,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6400772406108888,8.960134506225586,9.732316017150879,0.9676630171704389,4.509329795837402,7.58015775680542,0.9846616406109001,1.671176210813045
2,4,encoder_fc2,16,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6400584399138366,8.960214614868164,9.732268333435059,0.9654157936228035,4.382052898406982,7.24668025970459,0.9823749408135838,1.624006867961219
2,5,encoder_fc2,1,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403112228492003,8.963042259216309,9.735753059387207,0.8612747888271132,6.361566543579102,7.9788031578063965,0.876404524648624,2.3576227848642604
2,5,encoder_fc2,2,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403439079690751,8.9630126953125,9.735897064208984,0.9077563248138083,5.895488262176514,8.064718246459961,0.9237025867535565,2.1848922524965366
2,5,encoder_fc2,3,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403522278177708,8.962944030761719,9.735990524291992,0.9192996286538182,5.792385578155518,8.090940475463867,0.9354486680809286,2.1466819727858097
2,5,encoder_fc2,4,0.9827365840819036,2.6982970237731934,5.299961090087891,0.640348283993389,8.962688446044922,9.735855102539062,0.9153694725950667,5.767402172088623,8.102898597717285,0.9314494722410555,2.137423019510177
2,5,encoder_fc2,5,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403810771632472,8.962179183959961,9.735466957092285,0.9224017436674066,5.566975116729736,7.938069820404053,0.9386052769462497,2.0631439265885914
2,5,encoder_fc2,6,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403752964891534,8.962287902832031,9.735575675964355,0.9425404236596616,5.4265313148498535,8.0321044921875,0.9590977266204105,2.011094874670841
2,5,encoder_fc2,7,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6404082517339862,8.961894035339355,9.735335350036621,0.9657375664723495,5.022714138031006,7.966498851776123,0.9827023661427696,1.8614385643161842
2,5,encoder_fc2,8,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403155448485226,8.960451126098633,9.73393440246582,0.9674033730611511,4.913710594177246,7.955778121948242,0.9843974354174704,1.8210414016267582
2,5,encoder_fc2,9,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403826438880014,8.960540771484375,9.734416007995605,0.9725927976474493,4.839077949523926,7.9867048263549805,0.9896780209480744,1.793382235865623
2,5,encoder_fc2,10,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6405577388855467,8.959890365600586,9.734643936157227,0.964778730922695,4.932936668395996,7.991216659545898,0.9817266870389432,1.8281666639864464
2,5,encoder_fc2,11,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6405374254887316,8.959949493408203,9.734640121459961,0.9696271497624629,4.866227626800537,7.957859992980957,0.9866602764852925,1.8034440181814357
2,5,encoder_fc2,12,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6401441235504014,8.959818840026855,9.732279777526855,0.9740939360620708,4.615342617034912,7.904122829437256,0.9912055293760058,1.7104649993576306
2,5,encoder_fc2,13,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6400750796112274,8.960177421569824,9.732254981994629,0.972867136554433,4.4303059577941895,7.5761260986328125,0.9899571790779613,1.641889650680125
2,5,encoder_fc2,14,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6400910710087201,8.960163116455078,9.732348442077637,0.975771952298958,4.455379962921143,7.698949813842773,0.9929130227817334,1.651182180340885
2,5,encoder_fc2,15,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6400078725217657,8.959698677062988,9.731736183166504,0.970785229480876,4.206079006195068,7.182820796966553,0.9878386998157875,1.558790218103362
2,5,encoder_fc2,16,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6399909086744254,8.959775924682617,9.731691360473633,0.9771352189351975,4.22970724105835,7.361144542694092,0.9943002374823168,1.5675469393446138
2,6,encoder_fc2,1,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7134554968051781,7.138025283813477,7.870358467102051,0.7259885389040498,2.6453815947333847
2,6,encoder_fc2,2,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7164370820626654,7.137490272521973,7.892003536224365,0.7290225007060039,2.6451833173433164
2,6,encoder_fc2,3,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7163682542234577,7.137467861175537,7.885457515716553,0.7289524637903924,2.6451750116059425
2,6,encoder_fc2,4,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7191574024611194,7.136636734008789,7.874083042144775,0.7317906080935959,2.6448669924518518
2,6,encoder_fc2,5,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7197091056746123,7.136516571044922,7.884700298309326,0.7323520028991106,2.644822459562104
2,6,encoder_fc2,6,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7190081314095249,7.136733055114746,7.880070209503174,0.7316387148456875,2.644902689450777
2,6,encoder_fc2,7,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7121882866038766,7.139765739440918,7.872755527496338,0.7246990680307482,2.646026614763466
2,6,encoder_fc2,8,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7228859912764765,7.135741233825684,7.8978495597839355,0.7355846958234633,2.644535116392539
2,6,encoder_fc2,9,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.717780791651972,7.137782096862793,7.880707263946533,0.7303898148073323,2.64529146864699
2,6,encoder_fc2,10,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403140861737513,8.96418285369873,9.73719310760498,0.7177682578539373,7.135073661804199,7.8794474601745605,0.730377060832119,2.6442877114494943
2,6,encoder_fc2,11,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964151382446289,9.73717975616455,0.866934284864704,6.256733417510986,8.005183219909668,0.8821634392237623,2.318771196197598
2,6,encoder_fc2,12,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964151382446289,9.73717975616455,0.8790434464659878,6.270939826965332,8.1102294921875,0.8944853185527957,2.3240361501034066
2,6,encoder_fc2,13,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964151382446289,9.73717975616455,0.8507515848771514,6.3858113288879395,8.080368041992188,0.8656964629763368,2.3666080022421956
2,6,encoder_fc2,14,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964151382446289,9.73717975616455,0.8646209887524289,6.196041584014893,7.8893656730651855,0.8798095061864201,2.296278552518503
2,6,encoder_fc2,15,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964151382446289,9.73717975616455,0.7139493932777351,7.1397833824157715,7.895895957946777,0.7264911114962959,2.646033153322675
2,6,encoder_fc2,16,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403181920731074,8.964134216308594,9.737168312072754,0.8439810648887689,6.2565789222717285,7.89146614074707,0.8588070074517848,2.3187139396250647
2,7,encoder_fc2,1,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7209139710356893,7.136663436889648,7.892580509185791,0.7335780337405315,2.6448768886495735
2,7,encoder_fc2,2,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7169826804521157,7.137318134307861,7.882129192352295,0.7295776834460054,2.645119522211574
2,7,encoder_fc2,3,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7220233742367349,7.1373491287231445,7.898083686828613,0.7347069254690124,2.645131008869644
2,7,encoder_fc2,4,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7152580406475393,7.135787487030029,7.873892307281494,0.7278227474514453,2.644552258020736
2,7,encoder_fc2,5,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7155907805703655,7.136432647705078,7.871830463409424,0.7281613325089427,2.644791357226407
2,7,encoder_fc2,6,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7128082774066621,7.137206554412842,7.856174468994141,0.7253299500115638,2.645078170242522
2,7,encoder_fc2,7,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7107498712044201,7.139999866485596,7.85564661026001,0.7232353844529151,2.646113383211348
2,7,encoder_fc2,8,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7241818347232883,7.138020038604736,7.863898277282715,0.7369033029332439,2.6453796508374037
2,7,encoder_fc2,9,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731753,8.964214324951172,9.737258911132812,0.7158731692010871,7.139345645904541,7.889186859130859,0.7284486817694624,2.6458709263671643
2,7,encoder_fc2,10,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403140861737513,8.96418285369873,9.73719310760498,0.7196937085520265,7.139265060424805,7.901507377624512,0.7323363353002492,2.645841061056182
2,7,encoder_fc2,11,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964151382446289,9.73717975616455,0.867132448533632,6.279012680053711,8.009726524353027,0.882365083969809,2.327027982736083
2,7,encoder_fc2,12,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964151382446289,9.73717975616455,0.7162890535858765,7.1374921798706055,7.883788585662842,0.7288718718608111,2.645184024214582
2,7,encoder_fc2,13,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964151382446289,9.73717975616455,0.8669578937860023,6.215633392333984,7.910994529724121,0.8821874628753498,2.3035393574434164
2,7,encoder_fc2,14,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964151382446289,9.73717975616455,0.8683637321155666,6.1777567863464355,7.9297356605529785,0.8836179971124339,2.2895021311285078
2,7,encoder_fc2,15,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403177598731752,8.964151382446289,9.73717975616455,0.7120143801561452,7.1437482833862305,7.894535541534424,0.7245221066246621,2.647502561966544
2,7,encoder_fc2,16,0.9827365840819036,2.6982970237731934,5.299961090087891,0.6403181920731074,8.964134216308594,9.737168312072754,0.8289724360171221,6.323235988616943,7.921977519989014,0.843534726848058,2.3434173231880813
